Position,Track Name,Artist,Streams,URL,Week,Embed
129,SEJODIOTO,KAROL G,6192868,https://open.spotify.com/track/704LUEih663hiE3CnyUrFW,10/22/2021,https://open.spotify.com/embed/track/704LUEih663hiE3CnyUrFW?utm_source_generator
130,Nuestra Canción,Monsieur Periné,6178682,https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,10/22/2021,https://open.spotify.com/embed/track/5reQI13tWWYDLMrGcUF4Mk?utm_source_generator
131,Smells Like Teen Spirit,Nirvana,6144037,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf,10/22/2021,https://open.spotify.com/embed/track/1f3yAtsJtY87CTmM8RLnxf?utm_source_generator
132,Arcade,Duncan Laurence,6110795,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,10/22/2021,https://open.spotify.com/embed/track/1J14CdDAvBTE1AJYUOwl6C?utm_source_generator
133,Heather,Conan Gray,6086975,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,10/22/2021,https://open.spotify.com/embed/track/4xqrdfXkTW4T0RauPLv3WA?utm_source_generator
134,favorite crime,Olivia Rodrigo,6072738,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,10/22/2021,https://open.spotify.com/embed/track/5JCoSi02qi3jJeHdZXMmR8?utm_source_generator
135,Daddy Issues,The Neighbourhood,6066131,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,10/22/2021,https://open.spotify.com/embed/track/5E30LdtzQTGqRvNd7l6kG5?utm_source_generator
136,Infinity,Jaymes Young,5998741,https://open.spotify.com/track/1SOClUWhOi8vHZYMz3GluK,10/22/2021,https://open.spotify.com/embed/track/1SOClUWhOi8vHZYMz3GluK?utm_source_generator
137,Take Me To Church,Hozier,5958779,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI,10/22/2021,https://open.spotify.com/embed/track/3dYD57lRAUcMHufyqn9GcI?utm_source_generator
138,Send My Love (To Your New Lover),Adele,5957256,https://open.spotify.com/track/563SfWAHJs4FBZMkRN0IFN,10/22/2021,https://open.spotify.com/embed/track/563SfWAHJs4FBZMkRN0IFN?utm_source_generator
139,Heartbreak Anniversary,Giveon,5917780,https://open.spotify.com/track/3FAJ6O0NOHQV8Mc5Ri6ENp,10/22/2021,https://open.spotify.com/embed/track/3FAJ6O0NOHQV8Mc5Ri6ENp?utm_source_generator
140,Revoada No Colchão,Zé Felipe,5916508,https://open.spotify.com/track/4kGdnA7FzSVsXC29LPghej,10/22/2021,https://open.spotify.com/embed/track/4kGdnA7FzSVsXC29LPghej?utm_source_generator
141,you broke me first,Tate McRae,5914663,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,10/22/2021,https://open.spotify.com/embed/track/45bE4HXI0AwGZXfZtMp8JR?utm_source_generator
142,GHOST TOWN,Benson Boone,5904599,https://open.spotify.com/track/135Lf4Q0CzlMNfOxbEUsLH,10/22/2021,https://open.spotify.com/embed/track/135Lf4Q0CzlMNfOxbEUsLH?utm_source_generator
143,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,5903099,https://open.spotify.com/track/30QR0ndUdiiMQMA9g1PGCm,10/22/2021,https://open.spotify.com/embed/track/30QR0ndUdiiMQMA9g1PGCm?utm_source_generator
144,Shallow,Lady Gaga,5894988,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,10/22/2021,https://open.spotify.com/embed/track/2VxeLyX666F8uXCJ0dZF8B?utm_source_generator
145,"jealousy, jealousy",Olivia Rodrigo,5894419,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk,10/22/2021,https://open.spotify.com/embed/track/0MMyJUC3WNnFS1lit5pTjk?utm_source_generator
146,The Nights,Avicii,5855216,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,10/22/2021,https://open.spotify.com/embed/track/0ct6r3EGTcMLPtrXHDvVjc?utm_source_generator
147,Counting Stars,OneRepublic,5819496,https://open.spotify.com/track/2tpWsVSb9UEmDRxAl1zhX1,10/22/2021,https://open.spotify.com/embed/track/2tpWsVSb9UEmDRxAl1zhX1?utm_source_generator
148,The Real Slim Shady,Eminem,5808400,https://open.spotify.com/track/3yfqSUWxFvZELEM4PmlwIR,10/22/2021,https://open.spotify.com/embed/track/3yfqSUWxFvZELEM4PmlwIR?utm_source_generator
149,Not In The Mood (feat. Fivio Foreign & Kay Flock),Lil Tjay,5796357,https://open.spotify.com/track/25GyyK9CyZRiDCsPY51fIT,10/22/2021,https://open.spotify.com/embed/track/25GyyK9CyZRiDCsPY51fIT?utm_source_generator
150,Mon Amour - Remix,zzoilo,5781754,https://open.spotify.com/track/5TMLavqGRKNxgzMBrVpC9R,10/22/2021,https://open.spotify.com/embed/track/5TMLavqGRKNxgzMBrVpC9R?utm_source_generator
151,Talking to the Moon,Bruno Mars,5757889,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU,10/22/2021,https://open.spotify.com/embed/track/161DnLWsx1i3u1JT05lzqU?utm_source_generator
152,Bubbly (with Drake & Travis Scott),Young Thug,5744324,https://open.spotify.com/track/4KDNRh9Oor80z3XIxdWlui,10/22/2021,https://open.spotify.com/embed/track/4KDNRh9Oor80z3XIxdWlui?utm_source_generator
153,Mr. Brightside,The Killers,5740888,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,10/22/2021,https://open.spotify.com/embed/track/003vvx7Niy0yvhvHt4a68B?utm_source_generator
154,Loco,Justin Quiles,5725570,https://open.spotify.com/track/6b2HYgqcK9mvktt4GxAu72,10/22/2021,https://open.spotify.com/embed/track/6b2HYgqcK9mvktt4GxAu72?utm_source_generator
155,A-O-K,Tai Verdes,5722212,https://open.spotify.com/track/1sx0XsWUusUoPstbvokZjP,10/22/2021,https://open.spotify.com/embed/track/1sx0XsWUusUoPstbvokZjP?utm_source_generator
156,Say You Won't Let Go,James Arthur,5716207,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,10/22/2021,https://open.spotify.com/embed/track/5uCax9HTNlzGybIStD3vDh?utm_source_generator
157,Señorita,Shawn Mendes,5701298,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,10/22/2021,https://open.spotify.com/embed/track/6v3KW9xbzN5yKLt9YKDYA2?utm_source_generator
158,Bohemian Rhapsody - Remastered 2011,Queen,5697257,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,10/22/2021,https://open.spotify.com/embed/track/4u7EnebtmKWzUH433cf5Qv?utm_source_generator
159,Gangsta's Paradise,Coolio,5682615,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4,10/22/2021,https://open.spotify.com/embed/track/7lQWRAjyhTpCWFC0jmclT4?utm_source_generator
160,telepatía,Kali Uchis,5657726,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,10/22/2021,https://open.spotify.com/embed/track/6tDDoYIxWvMLTdKpjFkc1B?utm_source_generator
161,Without Me,Eminem,5653559,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,10/22/2021,https://open.spotify.com/embed/track/7lQ8MOhq6IN2w8EYcFNSUk?utm_source_generator
162,Wildest Dreams (Taylor's Version),Taylor Swift,5644498,https://open.spotify.com/track/1Ov37jtRQ2YNAe8HzfczkL,10/22/2021,https://open.spotify.com/embed/track/1Ov37jtRQ2YNAe8HzfczkL?utm_source_generator
163,Memories,Maroon 5,5642959,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI,10/22/2021,https://open.spotify.com/embed/track/4cktbXiXOapiLBMprHFErI?utm_source_generator
164,Somebody That I Used To Know,Gotye,5607423,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7,10/22/2021,https://open.spotify.com/embed/track/1qDrWA6lyx8cLECdZE7TV7?utm_source_generator
165,Sexo Virtual,Rauw Alejandro,5593820,https://open.spotify.com/track/0giiXonRhODYy4J1iy4Lb3,10/22/2021,https://open.spotify.com/embed/track/0giiXonRhODYy4J1iy4Lb3?utm_source_generator
166,Riptide,Vance Joy,5581341,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,10/22/2021,https://open.spotify.com/embed/track/7yq4Qj7cqayVTp3FF9CWbm?utm_source_generator
167,Bala Love,Mc Anjim,5577311,https://open.spotify.com/track/48Ll1C6qAnP2UjnopQDh4a,10/22/2021,https://open.spotify.com/embed/track/48Ll1C6qAnP2UjnopQDh4a?utm_source_generator
168,goosebumps,Travis Scott,5571347,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,10/22/2021,https://open.spotify.com/embed/track/6gBFPUFcJLzWGx4lenP6h2?utm_source_generator
169,Sky,Playboi Carti,5561962,https://open.spotify.com/track/29TPjc8wxfz4XMn21O7VsZ,10/22/2021,https://open.spotify.com/embed/track/29TPjc8wxfz4XMn21O7VsZ?utm_source_generator
170,Levitating,Dua Lipa,5557323,https://open.spotify.com/track/39LLxExYz6ewLAcYrzQQyP,10/22/2021,https://open.spotify.com/embed/track/39LLxExYz6ewLAcYrzQQyP?utm_source_generator
171,Nota de Repúdio - Ao Vivo,Gusttavo Lima,5548408,https://open.spotify.com/track/3agFBAMPiIvzfTh7a9Udm6,10/22/2021,https://open.spotify.com/embed/track/3agFBAMPiIvzfTh7a9Udm6?utm_source_generator
172,bad guy,Billie Eilish,5513652,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,10/22/2021,https://open.spotify.com/embed/track/2Fxmhks0bxGSBdJ92vM42m?utm_source_generator
173,All of Me,John Legend,5512197,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,10/22/2021,https://open.spotify.com/embed/track/3U4isOIWM3VvDubwSI3y7a?utm_source_generator
174,No Role Modelz,J. Cole,5498220,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,10/22/2021,https://open.spotify.com/embed/track/62vpWI1CHwFy7tMIcSStl8?utm_source_generator
175,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,5496008,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,10/22/2021,https://open.spotify.com/embed/track/7hxHWCCAIIxFLCzvDgnQHX?utm_source_generator
176,we fell in love in october,girl in red,5486917,https://open.spotify.com/track/1BYZxKSf0aTxp8ZFoeyM3d,10/22/2021,https://open.spotify.com/embed/track/1BYZxKSf0aTxp8ZFoeyM3d?utm_source_generator
177,masquerade,Siouxxie,5481667,https://open.spotify.com/track/64EA2RKyciBwCuVczLH6Ct,10/22/2021,https://open.spotify.com/embed/track/64EA2RKyciBwCuVczLH6Ct?utm_source_generator
178,Unfollow,Duki,5473397,https://open.spotify.com/track/6GsD646HrIDJJpzoY9T1Rt,10/22/2021,https://open.spotify.com/embed/track/6GsD646HrIDJJpzoY9T1Rt?utm_source_generator
179,Every Breath You Take,The Police,5437312,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,10/22/2021,https://open.spotify.com/embed/track/1JSTJqkT5qHq8MDJnJbRE1?utm_source_generator
180,Have Mercy,Chlöe,5436232,https://open.spotify.com/track/5SixeLvPsYpk7qq9lo5xYg,10/22/2021,https://open.spotify.com/embed/track/5SixeLvPsYpk7qq9lo5xYg?utm_source_generator
181,She Knows (feat. Amber Coffman & Cults),J. Cole,5411243,https://open.spotify.com/track/0Fs9cdPDhptWEDJmiCbkEW,10/22/2021,https://open.spotify.com/embed/track/0Fs9cdPDhptWEDJmiCbkEW?utm_source_generator
182,Jocelyn Flores,XXXTENTACION,5404292,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,10/22/2021,https://open.spotify.com/embed/track/7m9OqQk4RVRkw9JJdeAw96?utm_source_generator
183,Venom - Music From The Motion Picture,Eminem,5397639,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4,10/22/2021,https://open.spotify.com/embed/track/2SL6oP2YAEQbqsrkOzRGO4?utm_source_generator
184,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,5371354,https://open.spotify.com/track/4yNoUQkYf1QF8iYlEzNynH,10/22/2021,https://open.spotify.com/embed/track/4yNoUQkYf1QF8iYlEzNynH?utm_source_generator
185,Thunder,Gabry Ponte,5370743,https://open.spotify.com/track/2USlegnFJLrVLpoVfPimKB,10/22/2021,https://open.spotify.com/embed/track/2USlegnFJLrVLpoVfPimKB?utm_source_generator
186,911 - Remix,Sech,5309072,https://open.spotify.com/track/27RSJHEA99Y0Vsow7nA37A,10/22/2021,https://open.spotify.com/embed/track/27RSJHEA99Y0Vsow7nA37A?utm_source_generator
187,Present,Khalid,5307552,https://open.spotify.com/track/6RBfz4bNLNzvt37HycN1Xf,10/22/2021,https://open.spotify.com/embed/track/6RBfz4bNLNzvt37HycN1Xf?utm_source_generator
188,Wake Me Up,Avicii,5303292,https://open.spotify.com/track/0nrRP2bk19rLc0orkWPQk2,10/22/2021,https://open.spotify.com/embed/track/0nrRP2bk19rLc0orkWPQk2?utm_source_generator
189,Chasing Pavements,Adele,5283044,https://open.spotify.com/track/0Z5ok0QLLttAKsujOZYOXf,10/22/2021,https://open.spotify.com/embed/track/0Z5ok0QLLttAKsujOZYOXf?utm_source_generator
190,7 rings,Ariana Grande,5277739,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,10/22/2021,https://open.spotify.com/embed/track/6ocbgoVGwYJhOv1GgI9NsF?utm_source_generator
191,MAMMAMIA,Måneskin,5264512,https://open.spotify.com/track/78SCmQ8A7KQSMdkem2SwBP,10/22/2021,https://open.spotify.com/embed/track/78SCmQ8A7KQSMdkem2SwBP?utm_source_generator
192,Photograph,Ed Sheeran,5256629,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,10/22/2021,https://open.spotify.com/embed/track/6fxVffaTuwjgEk5h9QyRjy?utm_source_generator
193,All I Ask,Adele,5254943,https://open.spotify.com/track/6DEMMeWXfmFAXgDUMMzeg6,10/22/2021,https://open.spotify.com/embed/track/6DEMMeWXfmFAXgDUMMzeg6?utm_source_generator
194,Head & Heart (feat. MNEK),Joel Corry,5245756,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,10/22/2021,https://open.spotify.com/embed/track/6cx06DFPPHchuUAcTxznu9?utm_source_generator
195,LOCO,ITZY,5242336,https://open.spotify.com/track/59c0HrzmHfyQs6LgDw5cHe,10/22/2021,https://open.spotify.com/embed/track/59c0HrzmHfyQs6LgDw5cHe?utm_source_generator
196,Something Just Like This,The Chainsmokers,5228446,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,10/22/2021,https://open.spotify.com/embed/track/6RUKPb4LETWmmr3iAEQktW?utm_source_generator
197,Blank Space,Taylor Swift,5226473,https://open.spotify.com/track/1u8c2t2Cy7UBoG4ArRcF5g,10/22/2021,https://open.spotify.com/embed/track/1u8c2t2Cy7UBoG4ArRcF5g?utm_source_generator
198,Livin It Up (with Post Malone & A$AP Rocky),Young Thug,5223949,https://open.spotify.com/track/7zjEyeBsaw9gV0jofJLfOM,10/22/2021,https://open.spotify.com/embed/track/7zjEyeBsaw9gV0jofJLfOM?utm_source_generator
199,double take,dhruv,5198900,https://open.spotify.com/track/47isJpIIO8m7BJEhiFhnaf,10/22/2021,https://open.spotify.com/embed/track/47isJpIIO8m7BJEhiFhnaf?utm_source_generator
200,The Hills,The Weeknd,5192531,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,10/22/2021,https://open.spotify.com/embed/track/7fBv7CLKzipRk6EC6TWHOB?utm_source_generator
1,Easy On Me,Adele,84952932,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX,10/15/2021,https://open.spotify.com/embed/track/0gplL1WMoJ6iYaPgMCL0gX?utm_source_generator
2,STAY (with Justin Bieber),The Kid LAROI,46083756,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX,10/15/2021,https://open.spotify.com/embed/track/5PjdY0CKGZdEuoNab3yDmX?utm_source_generator
3,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,39049971,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk,10/15/2021,https://open.spotify.com/embed/track/5Z9KJZvQzH6PFmb8SNkxuk?utm_source_generator
4,Heat Waves,Glass Animals,30283212,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,10/15/2021,https://open.spotify.com/embed/track/02MWAaffLxlfxAUY7c5dvx?utm_source_generator
5,My Universe,Coldplay,27587042,https://open.spotify.com/track/46HNZY1i7O6jwTA7Slo2PI,10/15/2021,https://open.spotify.com/embed/track/46HNZY1i7O6jwTA7Slo2PI?utm_source_generator
6,Shivers,Ed Sheeran,26564115,https://open.spotify.com/track/75MNhvTCCKsST3YqqUiU9r,10/15/2021,https://open.spotify.com/embed/track/75MNhvTCCKsST3YqqUiU9r?utm_source_generator
7,Bad Habits,Ed Sheeran,26279377,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE,10/15/2021,https://open.spotify.com/embed/track/6PQ88X9TkUIAUIZJHW2upE?utm_source_generator
8,MONEY,LISA,26216775,https://open.spotify.com/track/7hU3IHwjX150XLoTVmjD0q,10/15/2021,https://open.spotify.com/embed/track/7hU3IHwjX150XLoTVmjD0q?utm_source_generator
9,Pepas,Farruko,25757960,https://open.spotify.com/track/2B4GHvToeLTOBB4QLzW3Ni,10/15/2021,https://open.spotify.com/embed/track/2B4GHvToeLTOBB4QLzW3Ni?utm_source_generator
10,Cold Heart - PNAU Remix,Elton John,25367124,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,10/15/2021,https://open.spotify.com/embed/track/6zSpb8dQRaw0M1dK8PBwQz?utm_source_generator
11,Woman,Doja Cat,23829367,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,10/15/2021,https://open.spotify.com/embed/track/6Uj1ctrBOjOas8xZXGqKk4?utm_source_generator
12,love nwantiti (ah ah ah),CKay,22218182,https://open.spotify.com/track/2Xr1dTzJee307rmrkt8c0g,10/15/2021,https://open.spotify.com/embed/track/2Xr1dTzJee307rmrkt8c0g?utm_source_generator
13,good 4 u,Olivia Rodrigo,20532099,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,10/15/2021,https://open.spotify.com/embed/track/4ZtFanR9U6ndgddUvNcjcG?utm_source_generator
14,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay,20255491,https://open.spotify.com/track/4gvrJnKCKIPiacNsWVQwEU,10/15/2021,https://open.spotify.com/embed/track/4gvrJnKCKIPiacNsWVQwEU?utm_source_generator
15,THATS WHAT I WANT,Lil Nas X,20153669,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,10/15/2021,https://open.spotify.com/embed/track/0e8nrvls4Qqv5Rfa2UhqmO?utm_source_generator
16,Beggin',Måneskin,19917756,https://open.spotify.com/track/3Wrjm47oTz2sjIgck11l5e,10/15/2021,https://open.spotify.com/embed/track/3Wrjm47oTz2sjIgck11l5e?utm_source_generator
17,Life Goes On,Oliver Tree,19128900,https://open.spotify.com/track/0eu4C55hL6x29mmeAjytzC,10/15/2021,https://open.spotify.com/embed/track/0eu4C55hL6x29mmeAjytzC?utm_source_generator
18,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,18991457,https://open.spotify.com/track/4gzsuuZypVbxs0Af1LSZyB,10/15/2021,https://open.spotify.com/embed/track/4gzsuuZypVbxs0Af1LSZyB?utm_source_generator
19,Need to Know,Doja Cat,18861612,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,10/15/2021,https://open.spotify.com/embed/track/3Vi5XqYrmQgOYBajMWSvCi?utm_source_generator
20,MONTERO (Call Me By Your Name),Lil Nas X,18679751,https://open.spotify.com/track/1SC5rEoYDGUK4NfG82494W,10/15/2021,https://open.spotify.com/embed/track/1SC5rEoYDGUK4NfG82494W?utm_source_generator
21,Happier Than Ever,Billie Eilish,17201321,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,10/15/2021,https://open.spotify.com/embed/track/4RVwu0g32PAqgUiJoXsdF8?utm_source_generator
22,Kiss Me More (feat. SZA),Doja Cat,17019344,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,10/15/2021,https://open.spotify.com/embed/track/3DarAbFujv6eYNliUTyqtz?utm_source_generator
23,Yonaguni,Bad Bunny,14191796,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,10/15/2021,https://open.spotify.com/embed/track/2JPLbjOn0wPCngEot2STUS?utm_source_generator
24,Way 2 Sexy (with Future & Young Thug),Drake,13959922,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG,10/15/2021,https://open.spotify.com/embed/track/0k1WUmIRnG3xU6fvvDVfRG?utm_source_generator
25,Meet Me At Our Spot,THE ANXIETY,13873083,https://open.spotify.com/track/07MDkzWARZaLEdKxo6yArG,10/15/2021,https://open.spotify.com/embed/track/07MDkzWARZaLEdKxo6yArG?utm_source_generator
26,Levitating (feat. DaBaby),Dua Lipa,13686030,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,10/15/2021,https://open.spotify.com/embed/track/5nujrmhLynf4yMoMtj8AQF?utm_source_generator
27,traitor,Olivia Rodrigo,13536081,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,10/15/2021,https://open.spotify.com/embed/track/5CZ40GBx1sQ9agT82CLQCT?utm_source_generator
28,Let Somebody Go,Coldplay,13425297,https://open.spotify.com/track/4cGqn0E8JCSY9gQllQj4Mf,10/15/2021,https://open.spotify.com/embed/track/4cGqn0E8JCSY9gQllQj4Mf?utm_source_generator
29,Todo De Ti,Rauw Alejandro,13050759,https://open.spotify.com/track/5RwV8BvLfX5injfqYodke9,10/15/2021,https://open.spotify.com/embed/track/5RwV8BvLfX5injfqYodke9?utm_source_generator
30,Volví,Aventura,12783596,https://open.spotify.com/track/2vmfvSoZBFAt9hhRoEByLi,10/15/2021,https://open.spotify.com/embed/track/2vmfvSoZBFAt9hhRoEByLi?utm_source_generator
31,Blinding Lights,The Weeknd,12742776,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,10/15/2021,https://open.spotify.com/embed/track/0VjIjW4GlUZAMYd2vXMi3b?utm_source_generator
32,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,12626839,https://open.spotify.com/track/4iJyoBOLtHqaGxP12qzhQI,10/15/2021,https://open.spotify.com/embed/track/4iJyoBOLtHqaGxP12qzhQI?utm_source_generator
33,When We Were Young,Adele,12435738,https://open.spotify.com/track/6O5TrlFWTYvznd9fMC0VvU,10/15/2021,https://open.spotify.com/embed/track/6O5TrlFWTYvznd9fMC0VvU?utm_source_generator
34,Knife Talk (with 21 Savage ft. Project Pat),Drake,12429471,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6,10/15/2021,https://open.spotify.com/embed/track/2BcMwX1MPV6ZHP4tUT9uq6?utm_source_generator
35,Where Are You Now,Lost Frequencies,12399474,https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,10/15/2021,https://open.spotify.com/embed/track/3uUuGVFu1V7jTQL60S1r8z?utm_source_generator
36,Rolling in the Deep,Adele,11967809,https://open.spotify.com/track/6IAZHEBUIGJ6NJKxxOBIEr,10/15/2021,https://open.spotify.com/embed/track/6IAZHEBUIGJ6NJKxxOBIEr?utm_source_generator
37,Take My Breath,The Weeknd,11871654,https://open.spotify.com/track/6M3PsepEj5gyJoIi7Xvr7u,10/15/2021,https://open.spotify.com/embed/track/6M3PsepEj5gyJoIi7Xvr7u?utm_source_generator
38,Someone Like You,Adele,11817942,https://open.spotify.com/track/5lkpeJwmQKgY3bX2zChjxX,10/15/2021,https://open.spotify.com/embed/track/5lkpeJwmQKgY3bX2zChjxX?utm_source_generator
39,Fair Trade (with Travis Scott),Drake,11482260,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS,10/15/2021,https://open.spotify.com/embed/track/40iJIUlhi6renaREYGeIDS?utm_source_generator
40,Don't Be Shy,Tiësto,11172680,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB,10/15/2021,https://open.spotify.com/embed/track/0bI7K9Becu2dtXK1Q3cZNB?utm_source_generator
41,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,11088196,https://open.spotify.com/track/37BZB0z9T8Xu7U3e65qxFy,10/15/2021,https://open.spotify.com/embed/track/37BZB0z9T8Xu7U3e65qxFy?utm_source_generator
